,id,department,job,name
94385,10053,Editing,Editor,Jeff Betancourt
94386,10053,Costume & Make-Up,Costume Design,Marie-Sylvie Deveau
94394,10053,Directing,Script Supervisor,Adrienne Hamalian-Mangine
94397,10053,Costume & Make-Up,Makeup Department Head,Gigi Williams
94398,10053,Costume & Make-Up,Makeup Artist,Kimberly Meyer
94400,11870,Directing,Director,Shawn Levy
94401,11870,Sound,Original Music Composer,Christophe Beck
94403,11870,Writing,Screenplay,Brian Robbins
94408,11778,Editing,Editor,Peter Zinner
94409,11778,Sound,Sound Re-Recording Mixer,Richard Portman
94410,11778,Camera,Camera Operator,Fred Schuler
94411,11778,Production,Casting,Cis Corman
94414,11778,Directing,Director,Michael Cimino
94416,11778,Costume & Make-Up,Makeup Artist,Edwin Butterworth
94427,11778,Camera,Camera Operator,Enrique Bravo
94430,11778,Sound,Boom Operator,Donald L. Bolger
94432,11778,Camera,Still Photographer,Wynn Hammer
94435,11778,Art,Construction Coordinator,Mickey Woods
94437,11778,Sound,Dolby Consultant,Stephen Katz
94444,11778,Sound,Sound Editor,Teri E. Dorman
94445,11778,Sound,Sound Re-Recording Mixer,William L. McCaughey
94449,11778,Camera,Still Photographer,Katrina Franken
94452,11778,Crew,Unit Publicist,Robert Werden
94454,586,Camera,Director of Photography,Robert Richardson
94460,586,Directing,Director,Barry Levinson
94462,586,Editing,Editor,Stu Linder
94464,586,Writing,Author,Larry Beinhart
94465,586,Writing,Screenplay,Hilary Henkin
94466,586,Sound,Original Music Composer,Mark Knopfler
94468,586,Art,Set Decoration,Robert Greenfield
94473,586,Costume & Make-Up,Assistant Costume Designer,Marjorie McCown
94480,586,Costume & Make-Up,Makeup Artist,Peter Montagna
94486,18736,Directing,Director,Jim Fall
94487,18736,Production,Producer,Stan Rogow
94489,18736,Writing,Writer,Susan Estelle Jansen
94490,134411,Production,Casting,Mary Vernieu
94497,134411,Art,Set Decoration,Kristin Bicksler
94499,134411,Production,Executive Producer,Justin Haythe
94500,134411,Editing,Editor,Jonathan Chibnall
94502,134411,Directing,Director,Ric Roman Waugh
94507,134411,Production,Producer,Dany Garcia
94508,134411,Art,Art Direction,Joe Lemmon
94519,287903,Directing,Director,Michael Dougherty
94521,287903,Production,Producer,Michael Dougherty
94526,287903,Sound,Original Music Composer,Douglas Pipes
94530,287903,Production,Producer,Alex Garcia
94531,287903,Art,Set Decoration,Daniel Birt
94533,287903,Writing,Writer,Todd Casey
94537,287903,Production,Casting Associate,Kate Caldwell
94538,287903,Visual Effects,Visual Effects Producer,Danny Bergeron
94542,287903,Visual Effects,Visual Effects Producer,Christoph Roth
94544,287903,Sound,Sound Re-Recording Mixer,Mark Paterson
94547,287903,Visual Effects,Animation Director,Fabiano Petroni
94549,287903,Production,Executive Producer,Zach Shields
94558,287903,Visual Effects,Animation,Michael Aerni
94564,287903,Crew,Visual Effects Editor,Neil Mayo
94565,287903,Visual Effects,Visual Effects Producer,Jesse Kobayashi
94568,287903,Visual Effects,Visual Effects Supervisor,Dan Charbit
94571,287903,Camera,First Assistant Camera,Ben Rowsell
94573,287903,Costume & Make-Up,Makeup Designer,Davina Lamont
94574,287903,Crew,Makeup Effects,Mathieu Baptista
94576,287903,Costume & Make-Up,Costume Supervisor,Paul Booth
94577,9276,Directing,Director,Robert Rodriguez
94582,9276,Sound,Music Editor,Bill Abbott
94583,9276,Production,Executive Producer,Bob Weinstein
94584,9276,Production,Executive Producer,Harvey Weinstein
94592,9276,Sound,Foley,Jana Vance
94597,9276,Writing,Screenplay,Kevin Williamson
94598,9276,Crew,Digital Effects Supervisor,Daniel Leduc
94601,9276,Art,Assistant Art Director,John Frick
94607,9276,Crew,Makeup Effects,Alan Tuskes
94608,9276,Costume & Make-Up,Hairstylist,Bridget Cook
94614,9276,Sound,Sound Re-Recording Mixer,Michael Semanick
94615,9276,Sound,Music Editor,Jay B. Richardson
94616,9276,Costume & Make-Up,Set Costumer,Yvonne Wilburn
94619,9276,Sound,Dolby Consultant,Daniel Sperry
94623,9276,Sound,ADR & Dubbing,Sue Fox
94624,9276,Crew,Transportation Coordinator,Cecil D. Evans
94626,9276,Art,Art Direction,Ed Vega
94627,9276,Costume & Make-Up,Hairstylist,Melissa Forney
94629,9276,Costume & Make-Up,Makeup Artist,Don Malot
94631,9276,Art,Construction Coordinator,David Wilt
94632,9276,Crew,Scenic Artist,Dawn M. Baker
94634,9276,Sound,ADR & Dubbing,Larry Schalit
94640,9276,Crew,Unit Publicist,Peggy Mulloy
94642,15765,Directing,Director,Brian Gibson
94645,2142,Directing,Director,James Mangold
94647,2142,Production,Producer,Cathy Konrad
94650,2142,Production,Executive Producer,Harvey Weinstein
94658,2142,Production,Producer,Ezra Swerdlow
94663,2142,Production,Associate Producer,Richard Miller
94668,11397,Production,Producer,Neal H. Moritz
94669,11397,Camera,Director of Photography,Reynaldo Villalobos
94671,11397,Production,Co-Producer,Buddy Johnson
94672,11397,Writing,Screenplay,Phil Beauman
94675,11397,Directing,Director,Joel Gallen
94680,11397,Writing,Screenplay,Andrew Jacobson
94684,11397,Production,Location Manager,Patrick Mignano
94691,11397,Production,Casting Assistant,Kendra Carter
94693,77016,Production,Executive Producer,Jake Gyllenhaal
94696,77016,Production,Executive Producer,Guy East
94697,77016,Sound,Dolby Consultant,Andy Potvin
94698,77016,Writing,Screenplay,David Ayer
94699,77016,Directing,Director,David Ayer
94702,77016,Sound,Sound Designer,Roland N. Thai
94703,77016,Production,Executive Producer,Randall Emmett
94710,77016,Crew,Makeup Effects,Clinton Wayne
94713,77016,Camera,Director of Photography,Roman Vasyanov
94714,77016,Crew,Stunt Coordinator,Mike Gunther
94723,77016,Production,Producer,John Lesher
94726,77016,Crew,Special Effects Coordinator,Kevin Hannigan
94729,77016,Sound,Sound Re-Recording Mixer,Christian P. Minkler
94730,77016,Sound,Music Editor,Clint Bennett
94734,77016,Production,Publicist,Alex L. Worman
94736,77016,Sound,Supervising Sound Editor,Michael D. Wilhoit
94737,77016,Camera,Still Photographer,Scott Garfield
94740,77016,Costume & Make-Up,Hairstylist,Arturo Rojas
94744,77016,Visual Effects,Visual Effects Producer,Phillip Hoffman
94747,77016,Lighting,Rigging Gaffer,Louie Ceredez
94748,77016,Costume & Make-Up,Costume Supervisor,Robert Iannaccone
94750,77016,Editing,Digital Intermediate,Robert E. Phillips
94756,77016,Sound,Music Supervisor,Season Kent
94760,11478,Editing,Editor,Peter Amundson
94761,11478,Directing,Director,Rob Cohen
94764,11478,Production,Producer,John Pogue
94769,266856,Editing,Dialogue Editor,Gillian Dodders
94770,266856,Sound,ADR Editor,Gillian Dodders
94772,266856,Camera,Director of Photography,Benoît Delhomme
94774,266856,Costume & Make-Up,Key Makeup Artist,Lesley Smith
94777,266856,Directing,Director,James Marsh
94783,266856,Editing,Editor,Jinx Godfrey
94784,266856,Production,Casting Assistant,Robert Sterne
94788,266856,Lighting,Gaffer,Pat Sweeney
94789,266856,Production,Casting Assistant,Theo Park
94793,266856,Sound,Sound Designer,Danny Freemantle
94797,266856,Writing,Book,Jane Hawking
94800,266856,Costume & Make-Up,Wigmaker,Alex Rouse
94801,266856,Directing,Script Supervisor,Sylvia Parker
94802,266856,Art,Greensman,Tim Lanning
94806,266856,Camera,Camera Operator,Mark Milsome
94814,266856,Costume & Make-Up,Makeup Artist,Anita Burger
94817,266856,Costume & Make-Up,Makeup Artist,Agnes Legere
94819,266856,Crew,Property Master,Craig Price
94820,266856,Sound,Sound Re-Recording Mixer,Adam Scrivener
94821,266856,Costume & Make-Up,Costume Supervisor,Natasha Cousins
94822,266856,Editing,First Assistant Editor,Mark Keady
94823,266856,Editing,Associate Editor,Mark Keady
94826,266856,Crew,Unit Publicist,Rachel Kennedy
94833,266856,Sound,Music Supervisor,Claire Freeman
94835,266856,Sound,Boom Operator,Colin Gregory
94837,266856,Art,Title Designer,Matt Curtis
94840,266856,Production,Production Accountant,Craig Barwick
94842,266856,Production,Casting Associate,Lauren Evans
94844,266856,Sound,Music Supervisor,Sarah Bridge
94847,266856,Art,Greensman,Mat Campbell
94850,266856,Production,Production Coordinator,Carrie-Ann Banner
94851,13411,Art,Production Design,William A. Elliott
94852,13411,Production,Casting,Mary Vernieu
94853,13411,Writing,Writer,Jamie Kennedy
94860,13411,Directing,Director,John Whitesell
94864,10564,Sound,Original Music Composer,Mason Daring
94867,10564,Directing,Director,Matt Williams
94874,947,Production,Producer,Sam Spiegel
94875,947,Crew,Special Effects,Cliff Richardson
94881,947,Directing,Director,David Lean
94884,947,Writing,Screenplay,Robert Bolt
94889,947,Crew,Property Master,Eddie Fowlie
94892,947,Crew,Special Effects,Wally Veevers
94896,947,Camera,Camera Operator,Ernest Day
94901,947,Art,Assistant Art Director,Tony Rimmington
94902,947,Art,Assistant Art Director,Roy Rossotti
94903,947,Crew,Sound Recordist,Paddy Cunningham
94904,947,Crew,Stunts,Ken Buckle
94905,947,Directing,Assistant Director,Bryan Coates
94906,947,Sound,Orchestrator,Lawrence Ashmore
94910,947,Lighting,Gaffer,Steve Birtles
94913,947,Directing,Script Supervisor,Lee Turner
94920,24150,Directing,Director,Rob Zombie
94921,24150,Production,Producer,Rob Zombie
94922,24150,Production,Producer,Andy Gould
94924,24150,Art,Set Decoration,Lori Mazuer
94926,24150,Camera,Director of Photography,Brandon Trost
94930,24150,Directing,Script Supervisor,Sharon Watt
94933,228970,Writing,Writer,Nick Hornby
94945,228970,Directing,Director,Jean-Marc Vallée
94947,228970,Art,Painter,Anne Hyvarinen
94949,228970,Sound,Music Supervisor,Susan Jacobs
94950,228970,Art,Set Decoration,Robert Covelman
94952,228970,Camera,Director of Photography,Yves Bélanger
94955,228970,Production,Associate Producer,Cheryl Strayed
94960,228970,Sound,Sound Re-Recording Mixer,Andy Nelson
94961,228970,Sound,Foley,John T. Cucci
94966,228970,Visual Effects,Visual Effects Producer,Julien Maisonneuve
94967,228970,Production,Executive Producer,Nathan Ross
94968,228970,Sound,Sound Effects Editor,Bob Kellough
94973,228970,Editing,Dialogue Editor,Teri E. Dorman
94975,228970,Crew,Unit Publicist,Toni Atterbury
94978,228970,Directing,Script Supervisor,Suzanne Bingham
94980,228970,Art,Art Department Coordinator,Beth Lipson
94983,228970,Costume & Make-Up,Set Costumer,Kara Stanford
94986,228970,Crew,Armorer,Daniel K. Smith
94987,228970,Editing,First Assistant Editor,Steve Bobertz
94988,228970,Crew,Special Effects Coordinator,Bob Riggs
94989,228970,Production,Production Coordinator,Naomi Yospe
94991,228970,Sound,Boom Operator,Glenn Young
94995,228970,Art,Greensman,Dan Clerg
94998,228970,Lighting,Lighting Technician,Sigfried Seeliger
94999,228970,Editing,First Assistant Editor,Gwenaelle Larpent
95000,18405,Sound,Music,John Murphy
95005,18405,Art,Set Decoration,Melinda Launspach
95008,18405,Production,Producer,Marianne Maddalena
95011,18405,Writing,Screenplay,Carl Ellsworth
95013,18405,Costume & Make-Up,Makeup Effects Designer,Gregory Nicotero
95016,18405,Directing,Director,Dennis Iliadis
95017,18405,Sound,Foley Editor,Noah Blough
95018,18405,Production,Executive Producer,Ray Haboush
95025,18405,Costume & Make-Up,Makeup Artist,Kerry Skelton
95026,18405,Costume & Make-Up,Key Hair Stylist,Megan Tanner
95028,18405,Crew,Stunt Coordinator,Anthony Mo Marais
95039,18405,Production,Line Producer,Greig Buckle
95046,18405,Crew,Stunts,Shirley Kirchmann
95047,18405,Crew,Stunts,Colleen Knox
95051,6961,Production,Producer,Paul Brooks
95052,6961,Directing,Director,Clare Kilner
95057,6961,Editing,Editor,Mary Finlay
95058,6961,Art,Production Design,Tom Burton
95059,6961,Art,Set Decoration,Barbara Herman-Skelding
95060,6961,Costume & Make-Up,Costume Design,Louise Page
95065,11442,Directing,Director,Rick Rosenthal
95071,2493,Writing,Novel,William Goldman
95072,2493,Art,Production Design,Norman Garwood
95074,2493,Directing,Director,Rob Reiner
95078,2493,Production,Casting,Jane Jenkins
95082,2493,Costume & Make-Up,Costume Design,Phyllis Dalton
95083,2493,Art,Art Direction,Richard Holland
95086,2493,Sound,Sound Mixer,David John
95087,14047,Production,Casting,Denise Chamian
95091,14047,Production,Executive Producer,Bob Weinstein
95093,14047,Directing,Director,Denzel Washington
95095,14047,Production,Executive Producer,David Crockett
95097,14047,Costume & Make-Up,Costume Design,Sharen Davis
95098,14047,Editing,Editor,Hughes Winborne
95100,14047,Production,Producer,Todd Black
95102,14047,Production,Producer,Kate Forte
95104,14047,Sound,Original Music Composer,Peter Golub
95122,64690,Directing,Director,Nicolas Winding Refn
95133,64690,Editing,Digital Intermediate,Stefan Sonnenfeld
95135,64690,Art,Art Direction,Christopher Tandon
95140,64690,Editing,Editor,Matthew Newman
95142,64690,Lighting,Lighting Technician,Anthony G. Nakonechnyj
95148,64690,Crew,Property Master,Will Blount
95151,64690,Crew,Stunt Coordinator,Darrin Prescott
95158,64690,Art,Set Decoration,Lisa K. Sessions
95164,64690,Costume & Make-Up,Hairstylist,Linda Arnold
95165,64690,Camera,Steadicam Operator,Gregory Lundsgaard
95169,64690,Costume & Make-Up,Makeup Department Head,Gerald Quist
95173,64690,Visual Effects,Visual Effects Producer,John Myers
95176,64690,Editing,Digital Intermediate,Liam Ford
95187,11132,Directing,Director,Sara Sugarman
95189,11132,Production,Producer,Robert Shapiro
95192,11132,Editing,Editor,Anita Brandt-Burgoyne
95195,17127,Art,Production Design,Jane Musky
95197,17127,Art,Set Decoration,Susan Bode
95199,17127,Directing,Director,Nicholas Hytner
95200,17127,Writing,Screenplay,Wendy Wasserstein
95201,17127,Writing,Novel,Stephen McCauley
95202,1562,Editing,Editor,Chris Gill
95206,1562,Production,Producer,Andrew Macdonald
95209,1562,Sound,Sound Designer,Glenn Freemantle
95210,1562,Sound,Supervising Sound Editor,Glenn Freemantle
95212,1562,Editing,Dialogue Editor,Lee Herrick
95214,1562,Sound,Foley,Nicolas Becker
95215,1562,Writing,Screenplay,Juan Carlos Fresnadillo
95216,1562,Directing,Director,Juan Carlos Fresnadillo
95217,1562,Camera,Director of Photography,Enrique Chediak
95220,1562,Production,Producer,Enrique López Lavigne
95223,1562,Art,Art Direction,Denis Schnegg
95225,1562,Costume & Make-Up,Costume Design,Jane Petrie
95236,1562,Camera,Steadicam Operator,Julian Morson
95237,1562,Art,Assistant Art Director,Katrina Mackay
95240,1562,Sound,Sound Re-Recording Mixer,Ian Tapp
95250,1562,Crew,Visual Effects Editor,Simon Herden
95253,1562,Visual Effects,Visual Effects Supervisor,Sheila Wickens
95254,1562,Visual Effects,Visual Effects Supervisor,Bruce Woloshyn
95256,1562,Camera,Still Photographer,Susie Allnutt
95257,1562,Camera,Camera Operator,Tony Jackson
95263,232679,Directing,Director,Thomas Carter
95264,232679,Writing,Writer,David Zelon
95265,232679,Production,Producer,David Zelon
95267,232679,Costume & Make-Up,Makeup Artist,Melanie Deforrest
95269,17880,Directing,Director,Wayne Wang
95270,17880,Writing,Writer,Kate DiCamillo
95275,14736,Sound,Music Editor,Michael Dittrick
95276,14736,Production,Casting,Aisha Coley
95277,14736,Camera,Director of Photography,Reynaldo Villalobos
95280,14736,Editing,Editor,Terilyn A. Shropshire
95284,14736,Directing,Director,Gina Prince-Bythewood
95285,14736,Writing,Writer,Gina Prince-Bythewood
95289,14736,Costume & Make-Up,Makeup Artist,Carme Tenuta
95297,14736,Camera,Camera Operator,Joseph D. Urbanczyk
95300,14736,Art,Production Design,Jeffrey Howard
95302,14736,Sound,Music Supervisor,Melodee Sutton
95316,9434,Directing,Director,George Armitage
95317,9434,Writing,Screenplay,Tom Jankiewicz
95319,9434,Sound,Original Music Composer,Joe Strummer
95321,23706,Art,Production Design,Maher Ahmad
95324,23706,Editing,Editor,Virginia Katz
95333,23706,Directing,Director,Phil Traill
95340,11531,Writing,Screenplay,Daniel Myrick
95341,11531,Production,Executive Producer,Daniel Myrick
95342,11531,Writing,Screenplay,Eduardo Sánchez
95343,11531,Production,Executive Producer,Eduardo Sánchez
95344,11531,Directing,Director,Joe Berlinger
95346,9100,Sound,Music,Graeme Revell
95350,9100,Directing,Director,Andrew Fleming
95353,116,Directing,Director,Woody Allen
95357,116,Editing,Editor,Alisa Lepselter
95368,116,Production,Casting,Patricia Kerrigan DiCerto
95369,116,Costume & Make-Up,Makeup Artist,Carmel Jackson
95371,116,Costume & Make-Up,Makeup Artist,Sharon Martin
95375,116,Production,Unit Production Manager,Tori Parry
95390,116,Crew,Stand In,Steve Morphew
95394,38843,Production,Casting,Coreen Mayrs
95398,38843,Crew,Stunt Coordinator,Garvin Cross
95400,38843,Lighting,Gaffer,Mike Moyer
95401,38843,Production,Producer,Alison Greenspan
95404,38843,Writing,Screenplay,Nick Pustay
95410,38843,Directing,Director,Elizabeth Allen Rosenbaum
95412,38843,Art,Set Designer,Martina Javorova
95413,38843,Art,Set Decoration,Carol Lavallee
95422,38843,Crew,Unit Publicist,Lorraine Jamison
95423,38843,Camera,Still Photographer,Alan Markfield
95425,38843,Camera,Steadicam Operator,Jim Van Dijk
95431,38843,Costume & Make-Up,Makeup Artist,Monica Huppert
95432,38843,Lighting,Best Boy Electric,Bill Dawson
95437,38843,Sound,Sound Mixer,Shane Connelly
95439,38843,Costume & Make-Up,Set Costumer,Keith A. Parent
95443,38843,Art,Construction Foreman,Keith McCulloch
95445,1245,Camera,Director of Photography,Tony Pierce-Roberts
95452,1245,Directing,Director,James Ivory
95460,1245,Writing,Novel,Kazuo Ishiguro
95461,1245,Sound,Music Director,Harry Rabinowitz
95462,1245,Directing,Assistant Director,Simon Moseley
95466,1245,Visual Effects,Visual Effects,Martin Body
95468,1245,Directing,Script Supervisor,Diana Dill
95469,1245,Production,Location Manager,Christian McWilliams
95472,1245,Camera,Camera Operator,Roger Pearce
95474,1245,Lighting,Gaffer,Tommy Finch
95477,1245,Directing,Assistant Director,Christopher Newman
95478,1245,Costume & Make-Up,Costume Design,John Bright
95480,1245,Visual Effects,Special Effects Supervisor,Garth Inns
95483,1245,Sound,Music,Geoff Alexander
95484,1245,Crew,Telecine Colorist,John Dowdell
95485,4995,Production,Executive Producer,Lawrence Gordon
95490,4995,Directing,Director,Paul Thomas Anderson
95491,4995,Writing,Screenplay,Paul Thomas Anderson
95495,4995,Production,Producer,Daniel Lupi
95498,4995,Art,Production Design,Bob Ziembicki
95499,4995,Art,Set Decoration,Sandy Struth
95501,4995,Sound,Original Music Composer,Michael Penn
95503,4995,Sound,Music Supervisor,Bobby Lavelle
95504,10413,Editing,Editor,Mark Helfrich
95506,10413,Editing,Editor,Zach Staenberg
95510,10413,Camera,Director of Photography,David Gribble
95511,10413,Writing,Screenplay,Randy Feldman
95512,10413,Directing,Director,Robert Harmon
95516,14012,Writing,Screenplay,Mark Rosenthal
95517,14012,Directing,Director,Michael Mayer
95519,9793,Writing,Writer,Wes Craven
95523,9793,Directing,Director,Martin Weisz
95524,9793,Production,Producer,Peter Locke
95525,9793,Sound,Original Music Composer,Trevor Morris
95531,12212,Directing,Director,John Ottman
95532,12212,Production,Producer,Neal H. Moritz
95536,12212,Sound,Original Music Composer,Damon Intrabartolo
95537,13768,Directing,Director,Jay Russell
95540,8975,Sound,Sound Effects Editor,Richard Adrian
95548,8975,Directing,Director,John Bonito
95553,8975,Costume & Make-Up,Makeup Artist,Margaret Stevenson
95556,8975,Crew,Stunt Coordinator,Craig Clarke
95560,8975,Art,Production Design,Herbert Pinter
95562,8975,Crew,Property Master,Brad Einhorn
95564,8975,Sound,Foley,Vince Nicastro
95573,8975,Visual Effects,Visual Effects Supervisor,Dave Morley
95580,8975,Sound,Supervising Sound Editor,Richard E. Yawn
95583,8975,Art,Art Department Coordinator,John Higgins
95590,8975,Visual Effects,Visual Effects Producer,Martin Wiseman
95592,8975,Directing,Script Supervisor,Alexa Alden
95597,342521,Art,Art Direction,Erin Cochran
95600,342521,Directing,Director,Peter Atencio
95603,342521,Production,Producer,Keegan-Michael Key
95604,342521,Sound,Original Music Composer,Nathan Whitehead
95607,342521,Writing,Writer,Alex Rubens
95611,342521,Directing,Script Supervisor,Susan A. Sullivan
95613,45272,Crew,Cinematography,John Bailey
95616,45272,Sound,Music,Michael Brook
95619,45272,Directing,Director,Shana Feste
95626,9424,Production,Casting Associate,Heike Brandstatter
95630,9424,Directing,Director,David Nutter
95633,9424,Camera,Director of Photography,John S. Bartley
95635,9424,Editing,Editor,Randy Jon Morgan
95636,9424,Costume & Make-Up,Costume Design,Trish Keating
95646,9424,Visual Effects,Animation,Adalberto Al Lopez
95648,9424,Art,Art Department Coordinator,Valerie Methot
95651,97367,Production,Producer,Lynette Howell
95652,97367,Production,Producer,Alex Orlovsky
95655,97367,Costume & Make-Up,Makeup Department Head,Leo Won
95657,97367,Sound,Original Music Composer,Mike Patton
95658,97367,Writing,Story,Ben Coccio
95660,97367,Directing,Director,Derek Cianfrance
95661,97367,Writing,Story,Derek Cianfrance
95663,97367,Editing,Editor,Jim Helton
95664,97367,Editing,Editor,Ron Patane
95665,97367,Writing,Screenplay,Darius Marder
95667,97367,Art,Art Direction,Michael Ahern
95668,97367,Art,Set Decoration,Jasmine E. Ballou
95670,97367,Crew,Property Master,Max Sherwood
95673,254904,Editing,Editor,John Gilbert
95678,254904,Directing,Director,Roger Donaldson
95681,254904,Writing,Screenplay,Karl Gajdusek
95682,254904,Writing,Screenplay,Michael Finch
95686,254904,Writing,Novel,Bill Granger
95687,254904,Directing,Script Supervisor,Marina Lesic
95690,18681,Directing,Director,Stephan Elliott
95691,18681,Writing,Writer,Marc Behm
95693,12162,Directing,Director,Kathryn Bigelow
95695,12162,Sound,Original Music Composer,Marco Beltrami
95696,12162,Editing,Editor,Bob Murawski
95697,12162,Sound,Sound Effects Editor,Richard C. Franklin
95698,12162,Costume & Make-Up,Costume Design,George L. Little
95702,12162,Writing,Screenplay,Mark Boal
95703,12162,Production,Producer,Mark Boal
95704,12162,Production,Casting,Mark Bennett
95705,12162,Editing,Dialogue Editor,Kimberly Harris
95708,12162,Editing,Editor,Chris Innis
95712,12162,Editing,Dialogue Editor,Robert Troy
95714,12162,Sound,Sound Effects Editor,Bernard Weiser
95716,12162,Sound,Sound Re-Recording Mixer,Paul N.J. Ottosson
95718,12162,Art,Set Decoration,Amin Charif El Masri
95719,12162,Camera,First Assistant Camera,Stewart Whelan
95720,11495,Production,Casting,Johanna Ray
95722,11495,Writing,Novel,Stephen King
95723,11495,Camera,Director of Photography,Giuseppe Ruzzolini
95724,11495,Editing,Editor,David Rawlins
95729,11495,Directing,Director,Mark L. Lester
95734,11495,Art,Set Decoration,Lynn Wolverton-Parker
95736,64689,Production,Casting,Francine Maisler
95740,64689,Editing,Editor,Brian A. Kates
95743,64689,Directing,Director,Andrew Dominik
95745,64689,Production,Producer,Anthony Katagas
95753,64689,Production,Executive Producer,Adi Shankar
95757,157849,Production,Casting,Simone Bär
95759,157849,Sound,Sound Re-Recording Mixer,Martin Steyer
95761,157849,Art,Production Design,Sebastian T. Krawinkel
95762,157849,Sound,Music Editor,Peter Clarke
95763,157849,Editing,Editor,Claire Simpson
95765,157849,Costume & Make-Up,Hairstylist,Sharon Martin
95766,157849,Sound,Foley,Carsten Richter
95770,157849,Production,Producer,Malte Grunert
95771,157849,Directing,Director,Anton Corbijn
95773,157849,Production,Producer,Gail Egan
95774,157849,Writing,Screenplay,Andrew Bovell
95775,157849,Production,Producer,Stephen Cornwell
95776,157849,Costume & Make-Up,Makeup Artist,Valeska Schitthelm
95786,157849,Art,Leadman,Bülent Akgün
95796,157849,Directing,Script Supervisor,Gabriella Gobber
95797,157849,Production,Location Manager,Nic Diedrich
95798,13166,Production,Executive Producer,Arnon Milchan
95803,13166,Production,Producer,Larry Brezner
95806,13166,Directing,Director,Tom Green
95807,13166,Writing,Author,Tom Green
95808,13166,Production,Producer,Lauren Lloyd
95810,13166,Production,Producer,Howard Lapides
95812,13166,Production,Producer,Derek Harvie
95813,13166,Costume & Make-Up,Makeup Artist,Stan Edmonds
95815,13166,Costume & Make-Up,Costume Design,Glenne Campbell
95816,13166,Directing,Script Supervisor,Cristina Weigmann
95822,15511,Directing,Director,Mike Nawrocki
95824,37003,Directing,Director,Mark Pellington
95826,37003,Production,Executive Producer,Michael Peyser
95827,37003,Production,Co-Executive Producer,Scott Mednick
95831,37003,Directing,Director,Catherine Owens
95833,37003,Production,Executive Producer,David Chipon
95834,37003,Production,Executive Producer,David Modell
95835,37003,Production,Producer,John Modell
95841,12211,Costume & Make-Up,Costume Design,Wendy Partridge
95842,12211,Production,Casting,Michelle Guish
95846,12211,Production,Producer,Peter S. Davis
95847,12211,Production,Producer,William N. Panzer
95848,12211,Sound,Original Music Composer,Nick Glennie-Smith
95849,12211,Directing,Director,Douglas Aarniokoski
95850,12211,Production,Casting,Donna Brower
95851,12211,Costume & Make-Up,Costume Design,Oana Paunescu
95860,13816,Production,Casting,Kerry Barden
95863,13816,Camera,Director of Photography,Pascal Rabaud
95867,13816,Directing,Director,Bryan Barber
95870,13816,Production,Producer,Erika Conner
95874,13816,Art,Art Direction,Gary Diamond
95876,13816,Costume & Make-Up,Costume Supervisor,B.J. Rogers
95877,13816,Directing,Script Supervisor,Jennifer Opresnick
95886,13816,Costume & Make-Up,Makeup Artist,Derrick Rutledge
95890,51828,Directing,Director,Lone Scherfig
95894,51828,Writing,Screenplay,David Nicholls
95896,22798,Directing,Director,Drew Barrymore
95898,7501,Directing,Director,Brian Koppelman
95900,7501,Directing,Director,David Levien
95902,7501,Sound,Original Music Composer,Clint Mansell
95906,10743,Production,Executive Producer,Marco Mehlitz
95910,10743,Camera,Director of Photography,Juan Ruiz Anchía
95911,10743,Sound,Original Music Composer,Christophe Beck
95913,10743,Production,Producer,Michael Paseornek
95914,10743,Directing,Director,James Foley
95922,10743,Camera,Still Photographer,Richard Foreman Jr.
95925,37718,Directing,Director,Albert Brooks
95926,37718,Writing,Writer,Albert Brooks
95929,15237,Costume & Make-Up,Costume Design,Janty Yates
95930,15237,Camera,Director of Photography,Tony Pierce-Roberts
95931,15237,Writing,Author,Jay Cocks
95932,15237,Art,Production Design,Eve Stewart
95934,15237,Directing,Director,Irwin Winkler
95940,15237,Art,Art Direction,John Hill
95943,15237,Costume & Make-Up,Costume Supervisor,Clare Spragge
95945,15237,Crew,Choreographer,Francesca Jaynes
95946,15237,Costume & Make-Up,Hairstylist,Beth Miller
95947,9686,Directing,Director,Francis Ford Coppola
95949,9686,Camera,Director of Photography,Vittorio Storaro
95950,9686,Directing,Director,Martin Scorsese
95951,9686,Directing,Director,Woody Allen
95957,9686,Camera,Director of Photography,Néstor Almendros
95963,17644,Directing,Director,Steve Gomer
95965,97430,Production,Executive Producer,Tom Karnowski
95967,97430,Directing,Director,RZA
95969,97430,Production,Producer,Eric Newman
95977,12257,Sound,Original Music Composer,Rachel Portman
95978,12257,Production,Producer,Barry Levinson
95982,12257,Directing,Director,Dean Parisot
95989,12257,Art,Set Decoration,Suzette Sheets
95991,12257,Writing,Screenplay,Vince Gilligan
95993,12257,Production,Executive Producer,Romi Lassally
95994,12257,Costume & Make-Up,Makeup Artist,Kimberly Greene
95998,12257,Production,Researcher,Jonn Cherico
96004,13539,Directing,Director,Mark Piznarski
96005,68,Directing,Director,Terry Gilliam
96007,68,Camera,Director of Photography,Roger Pratt
96010,68,Production,Producer,Arnon Milchan
96011,68,Production,Producer,Patrick Cassavetti
96014,68,Sound,Sound Editor,Rodney Glenn
96017,68,Production,Casting,Margery Simkin
96021,68,Art,Art Direction,Keith Pain
96023,68,Camera,Still Photographer,David Appleby
96027,68,Crew,Property Master,George Ball
96034,68,Production,Publicist,Alan Arnold
96036,14024,Crew,Cinematography,John R. Leonetti
96037,14024,Sound,Original Music Composer,Aaron Zigman
96042,14024,Directing,Director,Sean McNamara
