,id,vote_average,vote_count
3028,41823,6.3,47.0
3029,11891,6.1,159.0
3030,9362,6.6,864.0
3031,9902,6.0,635.0
3032,14729,6.6,50.0
3033,9455,6.0,57.0
3034,103731,7.0,1068.0
3035,10090,5.6,72.0
3036,164558,8.0,201.0
3037,19905,5.4,58.0
3038,17710,5.6,62.0
3039,75900,6.6,406.0
3040,9515,6.2,136.0
3041,27322,8.1,12.0
3042,328425,6.7,1049.0
3043,14120,6.1,15.0
3044,10050,5.5,75.0
3045,1542,7.4,1050.0
3046,10490,6.4,86.0
3047,87093,6.8,1196.0
3048,10029,6.2,179.0
3049,9893,5.3,101.0
3050,11507,6.4,137.0
3051,37931,5.1,179.0
3052,3472,6.8,131.0
3053,87818,4.4,797.0
3054,13160,5.3,145.0
3055,88005,6.3,700.0
3056,52067,5.9,135.0
3057,73,8.2,3016.0
3058,134597,5.9,289.0
3059,24034,5.5,2.0
3060,14283,7.3,99.0
3061,404,7.7,306.0
3062,13201,5.5,34.0
3063,209403,6.4,334.0
3064,7942,6.2,238.0
3065,73247,3.8,6.0
3066,253331,6.5,115.0
3067,34043,4.1,10.0
3068,9952,6.9,336.0
3069,256924,6.6,183.0
3070,82532,6.1,217.0
3071,41110,6.9,73.0
3072,134371,5.4,41.0
3073,2088,5.7,36.0
3074,10388,6.6,105.0
3075,1640,7.2,1149.0
3076,25520,6.4,25.0
3077,27342,6.8,15.0
3078,13689,7.3,90.0
3079,67911,4.4,51.0
3080,24664,6.3,24.0
3081,329440,4.8,448.0
3082,47890,6.0,2.0
3083,252512,5.8,383.0
3084,55720,7.0,54.0
3085,9613,6.4,168.0
3086,29076,5.4,24.0
3087,29339,6.8,49.0
3088,68812,6.4,365.0
3089,32740,5.5,46.0
3090,14195,6.2,51.0
3091,73567,6.5,425.0
3092,41479,6.1,210.0
3093,15394,6.8,37.0
3094,10071,4.9,46.0
3095,1989,6.0,190.0
3096,91076,6.3,7.0
3097,12779,4.8,50.0
3098,13191,5.6,86.0
3099,11770,6.6,491.0
3100,12703,5.5,62.0
3101,64559,6.4,5.0
3102,222649,6.5,98.0
3103,115872,5.3,3.0
3104,101173,5.9,131.0
3105,25350,6.3,29.0
3106,10034,6.4,12.0
3107,20178,6.5,177.0
3108,5072,6.4,169.0
3109,18191,6.0,50.0
3110,31007,6.4,139.0
3111,11546,4.1,178.0
3112,41894,6.0,5.0
3113,184374,5.8,14.0
3114,268171,6.2,31.0
3115,78149,3.0,9.0
3116,24663,4.8,19.0
3117,39037,5.4,59.0
3118,22805,4.7,44.0
3119,39055,5.8,4.0
3120,245846,5.1,83.0
3121,25186,7.0,5.0
3122,15017,3.9,29.0
3123,12245,5.7,188.0
3124,49787,5.4,130.0
3125,16358,6.4,34.0
3126,7006,5.6,80.0
3127,66767,4.3,16.0
3128,17622,6.1,35.0
3129,283671,6.5,1.0
3130,18516,6.4,22.0
3131,217708,6.9,26.0
3132,42057,4.3,9.0
3133,17577,4.0,53.0
3134,14608,6.4,6.0
3135,34417,5.0,6.0
3136,15067,7.1,193.0
3137,78383,4.9,119.0
3138,43090,6.7,27.0
3139,16614,6.4,737.0
3140,9700,6.0,24.0
3141,10471,6.4,135.0
3142,250066,4.3,158.0
3143,667,6.5,531.0
3144,208869,6.1,86.0
3145,86837,7.5,400.0
3146,10306,4.5,123.0
3147,106845,4.9,34.0
3148,11576,7.0,140.0
3149,219,7.3,406.0
3150,11827,6.2,148.0
3151,22820,6.2,51.0
3152,31174,6.9,49.0
3153,244316,5.1,74.0
3154,37737,6.0,40.0
3155,62215,7.0,885.0
3156,66125,7.1,83.0
3157,132316,7.3,66.0
3158,348,7.9,4470.0
3159,30497,7.2,590.0
3160,27586,6.3,254.0
3161,14811,7.4,134.0
3162,660,6.5,562.0
3163,68684,5.7,129.0
3164,40794,7.0,118.0
3165,9400,6.9,66.0
3166,16162,6.8,38.0
3167,10585,6.3,581.0
3168,2359,7.3,235.0
3169,238636,6.6,1954.0
3170,10472,4.9,70.0
3171,11282,6.6,693.0
3172,6521,6.7,60.0
3173,14181,6.5,201.0
3174,1621,7.1,738.0
3175,9656,4.8,119.0
3176,16428,5.8,21.0
3177,10705,7.4,71.0
3178,8272,6.8,110.0
3179,24621,6.3,16.0
3180,1619,6.4,100.0
3181,9685,6.5,95.0
3182,14425,6.0,41.0
3183,14624,6.8,78.0
3184,10179,5.7,49.0
3185,15568,6.0,17.0
3186,14057,5.5,29.0
3187,12621,6.1,56.0
3188,1808,6.9,116.0
3189,293670,7.2,250.0
3190,67675,6.8,79.0
3191,27329,5.1,6.0
3192,29514,6.0,35.0
3193,250349,5.8,214.0
3194,12454,7.0,33.0
3195,39806,4.8,14.0
3196,15699,6.1,7.0
3197,8883,6.8,68.0
3198,17926,4.5,12.0
3199,291081,7.0,54.0
3200,41248,5.6,10.0
3201,25968,5.8,75.0
3202,9671,6.3,503.0
3203,52010,5.2,27.0
3204,11588,5.9,62.0
3205,43418,7.3,40.0
3206,71157,7.9,285.0
3207,13483,6.3,395.0
3208,333355,8.0,27.0
3209,327833,5.6,61.0
3210,1547,6.8,538.0
3211,25196,6.8,274.0
3212,16323,6.8,28.0
3213,175528,5.6,85.0
3214,8069,5.7,146.0
3215,71805,6.1,14.0
3216,9451,6.7,270.0
3217,16727,6.8,50.0
3218,272693,6.8,1322.0
3219,10696,3.4,38.0
3220,150202,5.6,175.0
3221,19644,6.6,28.0
3222,29963,6.8,107.0
3223,26022,7.7,232.0
3224,152747,6.6,671.0
3225,62676,7.0,17.0
3226,20360,6.6,29.0
3227,1116,7.1,154.0
3228,185008,7.2,79.0
3229,11620,7.0,63.0
3230,14353,6.7,100.0
3231,11818,4.3,7.0
3232,680,8.3,8428.0
3233,11176,7.0,164.0
3234,242582,7.6,3395.0
3235,11217,5.1,107.0
3236,15121,7.4,941.0
3237,2619,6.1,321.0
3238,773,7.5,1686.0
3239,235,7.8,1522.0
3240,170,7.1,1777.0
3241,14114,4.8,75.0
3242,10734,7.2,561.0
3243,37964,7.0,31.0
3244,28121,5.7,15.0
3245,40807,7.0,1261.0
3246,10885,5.3,180.0
3247,225565,6.1,1004.0
3248,16471,5.6,23.0
3249,385736,7.5,18.0
3250,11971,7.2,189.0
3251,668,6.5,456.0
3252,11596,6.4,291.0
3253,14429,5.8,62.0
3254,13751,6.7,81.0
3255,9490,6.4,177.0
3256,14536,5.2,99.0
3257,1359,7.3,2066.0
3258,9962,6.1,181.0
3259,15049,6.5,42.0
3260,22821,5.9,261.0
3261,42819,5.7,9.0
3262,209263,6.6,348.0
3263,37735,6.7,2210.0
3264,59930,3.9,5.0
3265,10873,6.6,148.0
3266,51588,5.7,134.0
3267,23570,4.6,30.0
3268,19489,4.9,11.0
3269,14629,5.5,46.0
3270,8293,6.9,95.0
3271,291270,7.0,459.0
3272,44009,7.0,97.0
3273,1958,6.9,196.0
3274,13154,5.7,95.0
3275,26618,6.3,39.0
3276,43923,6.9,672.0
3277,46138,6.6,94.0
3278,45791,6.9,13.0
3279,26306,6.7,21.0
3280,110683,4.3,4.0
3281,26963,7.3,181.0
3282,198277,7.3,1254.0
3283,7870,5.9,63.0
3284,13072,5.8,18.0
3285,153397,4.9,8.0
3286,30141,5.9,41.0
3287,17044,7.0,3.0
3288,10288,6.6,135.0
3289,12183,5.2,16.0
3290,44147,6.4,215.0
3291,12192,5.6,144.0
3292,36597,6.9,37.0
3293,13197,6.3,24.0
3294,10913,5.6,33.0
3295,251321,5.1,41.0
3296,149,7.8,773.0
3297,10425,5.8,103.0
3298,49081,6.1,17.0
3299,256687,4.6,21.0
3300,220488,4.3,8.0
3301,1544,7.0,177.0
3302,374461,7.0,129.0
3303,302,6.4,153.0
3304,182873,5.4,33.0
3305,21512,5.9,31.0
3306,389425,4.1,16.0
3307,403,7.0,350.0
3308,29461,6.6,19.0
3309,33542,6.5,240.0
3310,283708,6.6,43.0
3311,9388,7.1,664.0
3312,1691,5.6,453.0
3313,24684,6.8,409.0
3314,2610,5.7,75.0
3315,11308,5.8,26.0
3316,11022,6.8,142.0
3317,34341,4.5,7.0
3318,15365,4.0,26.0
3319,36046,6.1,7.0
3320,12569,5.7,192.0
3321,24356,5.2,13.0
3322,55903,7.0,3.0
3323,2577,6.2,116.0
3324,103903,5.8,2.0
3325,73873,6.2,132.0
3326,312113,6.4,4.0
3327,14165,6.0,13.0
3328,2011,7.7,450.0
3329,45650,5.6,244.0
3330,7735,7.5,841.0
3331,301365,6.4,887.0
3332,25941,6.7,348.0
3333,29064,4.4,17.0
3334,7326,7.0,2244.0
3335,326284,5.5,63.0
3336,681,6.3,553.0
3337,238,8.4,5893.0
3338,535,6.1,302.0
3339,19913,7.2,2904.0
3340,713,7.1,281.0
3341,77930,6.1,1040.0
3342,10727,4.9,161.0
3343,253,6.4,533.0
3344,17908,6.5,69.0
3345,8390,6.7,620.0
3346,57119,6.0,56.0
3347,3291,6.8,273.0
3348,398,6.8,384.0
3349,8068,6.8,881.0
3350,10803,6.6,269.0
3351,682,6.3,524.0
3352,10117,4.9,50.0
3353,9392,6.8,1005.0
3354,24977,7.5,10.0
3355,79316,4.4,216.0
3356,2074,6.3,66.0
3357,1696,6.6,322.0
3358,308639,7.2,691.0
3359,22314,6.2,17.0
3360,2662,6.0,306.0
3361,77156,4.0,3.0
3362,12573,6.6,483.0
3363,44718,6.5,100.0
3364,11342,5.8,95.0
3365,241771,7.0,139.0
3366,34653,7.3,463.0
3367,11051,7.0,201.0
3368,14578,5.6,30.0
3369,57825,6.5,110.0
3370,9555,6.8,84.0
3371,15581,3.8,18.0
3372,13006,5.7,63.0
3373,16651,6.7,14.0
3374,4251,7.4,64.0
3375,12400,6.4,76.0
3376,39053,6.1,133.0
3377,104896,6.4,6.0
3378,14112,6.1,56.0
3379,12271,6.2,81.0
3380,71859,7.4,677.0
3381,226354,5.8,8.0
3382,48620,5.0,15.0
3383,33676,4.5,31.0
3384,37080,6.7,46.0
3385,25388,6.2,16.0
3386,11687,7.1,420.0
3387,39210,6.0,208.0
3388,30128,5.7,20.0
3389,31535,2.7,13.0
3390,44835,6.7,212.0
3391,192134,5.8,212.0
3392,1956,6.2,68.0
3393,24985,7.7,5.0
3394,306745,7.1,164.0
3395,47088,5.9,29.0
3396,110402,6.7,41.0
3397,27004,6.0,73.0
3398,15013,6.3,8.0
3399,8374,7.2,837.0
3400,277519,5.8,5.0
3401,78381,5.0,85.0
3402,164372,5.1,47.0
3403,294512,6.5,4.0
3404,8879,7.0,251.0
3405,13001,6.9,140.0
3406,9571,7.4,583.0
3407,13649,6.1,843.0
3408,325373,6.8,27.0
3409,334527,5.8,110.0
3410,2211,6.3,20.0
3411,13919,6.7,62.0
3412,14576,6.1,73.0
3413,82505,5.6,555.0
3414,46738,7.9,479.0
3415,38970,5.8,44.0
3416,41009,5.1,24.0
3417,7347,7.8,504.0
3418,250546,5.6,1517.0
3419,38415,5.2,6.0
3420,650,7.4,364.0
3421,16620,6.8,116.0
3422,25113,6.3,16.0
3423,11033,6.8,157.0
3424,34723,6.2,42.0
3425,9430,7.0,196.0
3426,8998,5.1,128.0
3427,10514,7.0,190.0
3428,10496,4.1,35.0
3429,1591,7.0,32.0
3430,76025,7.0,875.0
3431,4836,7.0,559.0
3432,14631,8.0,6.0
3433,87499,6.5,305.0
3434,18923,6.8,45.0
3435,26665,7.0,6.0
3436,28089,7.1,119.0
3437,62255,6.0,16.0
3438,5708,7.5,200.0
3439,218,7.3,4128.0
3440,338,7.4,586.0
3441,21641,7.2,152.0
3442,10925,7.3,267.0
3443,2293,6.8,392.0
3444,621,7.2,1581.0
3445,792,7.5,1205.0
3446,1777,6.8,397.0
3447,642,7.4,650.0
3448,433,7.4,1183.0
3449,16619,7.4,145.0
3450,1725,7.0,389.0
3451,11977,6.6,365.0
3452,20322,6.5,10.0
3453,16158,7.1,34.0
3454,629,8.1,3254.0
3455,10160,5.5,245.0
3456,11452,5.9,858.0
3457,12163,7.3,1000.0
3458,32275,6.2,37.0
3459,13785,6.7,166.0
3460,1103,6.9,703.0
3461,36739,6.2,26.0
3462,14144,4.4,91.0
3463,10622,6.3,128.0
3464,13370,6.6,74.0
3465,11191,5.9,123.0
3466,10215,6.5,354.0
3467,25066,5.4,32.0
3468,1523,7.4,558.0
3469,11361,5.2,183.0
3470,92591,6.5,320.0
3471,57612,8.0,3.0
3472,12509,6.6,91.0
3473,15256,6.1,44.0
3474,83686,6.4,379.0
3475,80304,5.5,103.0
3476,28053,6.9,113.0
3477,67913,6.8,372.0
3478,13991,4.8,48.0
3479,1443,7.1,817.0
3480,8545,6.6,61.0
3481,19556,5.4,77.0
3482,231576,6.4,300.0
3483,16172,5.5,52.0
3484,13403,7.4,80.0
3485,15797,6.9,29.0
3486,347764,6.2,9.0
3487,13537,6.6,111.0
3488,20794,6.0,44.0
3489,31064,5.7,19.0
3490,576,7.6,259.0
3491,13990,6.2,94.0
3492,11583,6.6,74.0
3493,18602,7.2,34.0
3494,27549,4.6,17.0
3495,59728,4.7,12.0
3496,10930,5.7,10.0
3497,32395,6.2,34.0
3498,58882,5.3,22.0
3499,7547,5.9,10.0
3500,35944,6.5,11.0
3501,42222,6.3,30.0
3502,13827,4.7,25.0
3503,44260,8.0,10.0
3504,9282,6.8,206.0
3505,38940,5.4,29.0
3506,35689,5.4,21.0
3507,97614,5.6,224.0
3508,37206,6.3,14.0
3509,58626,5.2,73.0
3510,183894,7.6,38.0
3511,837,7.1,454.0
3512,1555,7.0,266.0
3513,244783,5.5,87.0
3514,16564,6.8,66.0
3515,168027,4.9,18.0
3516,3482,7.2,72.0
3517,135595,5.5,12.0
3518,8982,6.8,167.0
3519,89861,10.0,1.0
3520,455,6.2,578.0
3521,57022,6.0,10.0
3522,14351,4.2,10.0
3523,147767,4.7,11.0
3524,10664,6.4,489.0
3525,55567,3.9,6.0
3526,9277,7.9,622.0
3527,9443,6.8,207.0
3528,16186,6.4,71.0
3529,7863,7.3,131.0
3530,138697,5.9,1671.0
3531,11901,7.4,278.0
3532,1548,7.1,426.0
3533,11889,6.2,47.0
3534,33155,3.3,16.0
3535,5528,7.5,526.0
3536,321,5.6,28.0
3537,4997,6.2,73.0
3538,925,7.6,292.0
3539,27451,4.8,15.0
3540,73532,6.8,97.0
3541,979,7.1,538.0
3542,193722,5.4,31.0
3543,7913,7.2,97.0
3544,253253,6.2,9.0
3545,51995,5.6,28.0
3546,13173,4.9,57.0
3547,22908,7.3,18.0
3548,70670,7.1,399.0
3549,84204,6.0,140.0
3550,25248,7.3,24.0
3551,230266,5.9,45.0
3552,16633,7.2,102.0
3553,63006,5.4,7.0
3554,91586,6.5,1211.0
3555,215,6.3,1251.0
3556,333371,6.8,2468.0
3557,9012,6.1,345.0
3558,345911,6.3,1129.0
3559,72571,5.9,669.0
3560,242512,4.9,983.0
3561,10072,6.5,354.0
3562,211954,7.5,205.0
3563,82990,5.2,563.0
3564,29912,6.4,42.0
3565,11843,6.7,137.0
3566,11284,5.1,272.0
3567,504,7.0,485.0
3568,173,6.8,157.0
3569,227348,5.2,449.0
3570,1955,7.9,719.0
3571,152532,7.9,2886.0
3572,243940,5.1,505.0
3573,77,8.1,4028.0
3574,157547,6.3,1050.0
3575,2295,6.9,398.0
3576,71,7.4,750.0
3577,147773,7.1,688.0
3578,16096,4.7,21.0
3579,24266,6.8,37.0
3580,16508,5.4,22.0
3581,2895,6.1,38.0
3582,15660,6.5,54.0
3583,59968,5.9,365.0
3584,323677,7.1,478.0
3585,19848,6.4,14.0
3586,256274,6.1,766.0
3587,235271,5.4,63.0
3588,45153,6.1,27.0
3589,284293,7.5,1104.0
3590,24973,6.0,11.0
3591,21610,6.4,86.0
3592,10283,4.8,191.0
3593,8346,6.2,671.0
3594,122081,5.0,1551.0
3595,10987,5.0,170.0
3596,1391,7.3,315.0
3597,747,7.5,2420.0
3598,14745,4.3,48.0
3599,26748,6.9,77.0
3600,11357,5.9,209.0
3601,24913,5.8,73.0
3602,13776,6.9,83.0
3603,14854,5.5,67.0
3604,50357,5.0,356.0
3605,13090,6.5,255.0
3606,192141,6.7,777.0
3607,16441,6.0,97.0
3608,29996,5.4,8.0
3609,351819,4.3,331.0
3610,14834,6.3,9.0
3611,22649,6.2,28.0
3612,378200,5.2,42.0
3613,20455,6.2,72.0
3614,13193,6.3,147.0
3615,11042,6.7,77.0
3616,10786,6.6,50.0
3617,12484,4.9,47.0
3618,17339,6.4,91.0
3619,11959,6.7,89.0
3620,9900,6.6,220.0
3621,14662,6.5,44.0
3622,335,8.1,1128.0
3623,15745,6.3,55.0
3624,17431,7.6,1794.0
3625,21014,5.2,18.0
3626,78394,5.9,11.0
3627,10217,6.8,103.0
3628,46332,6.5,91.0
3629,13996,6.6,60.0
3630,3028,4.6,5.0
3631,1024,7.0,294.0
3632,343795,5.4,40.0
3633,45658,6.0,208.0
3634,16148,6.0,55.0
3635,4553,7.3,1247.0
3636,36351,5.7,15.0
3637,245916,6.6,355.0
3638,27585,6.9,165.0
3639,1415,5.9,58.0
3640,313922,6.7,683.0
3641,14474,5.8,27.0
3642,199933,3.9,15.0
3643,13685,6.8,281.0
3644,8744,5.6,45.0
3645,38428,6.0,2.0
3646,8847,6.6,14.0
3647,39269,6.5,17.0
3648,46838,7.3,847.0
3649,51384,6.2,13.0
3650,56930,6.6,4.0
3651,41730,5.5,9.0
3652,18442,4.7,33.0
3653,298312,6.0,1360.0
3654,11600,6.2,37.0
3655,71547,3.8,4.0
3656,57876,4.2,151.0
3657,77495,7.0,202.0
3658,13849,6.3,80.0
3659,14849,5.8,65.0
3660,12486,3.2,13.0
3661,19615,7.0,2.0
3662,244403,7.4,105.0
3663,292481,3.0,3.0
3664,340816,6.1,24.0
3665,78814,5.0,3.0
3666,297596,4.5,118.0
3667,299552,4.1,7.0
3668,11935,6.4,131.0
3669,113406,0.0,
3670,447027,0.0,
3671,290825,4.7,102.0
3672,361159,3.5,36.0
3673,12555,7.0,22.0
3674,31175,7.1,116.0
3675,12498,7.4,231.0
3676,77949,6.3,458.0
3677,1690,5.7,887.0
3678,8435,6.2,43.0
3679,64720,7.1,471.0
3680,49365,6.3,25.0
3681,11404,6.3,47.0
3682,300706,5.5,76.0
3683,16337,5.9,139.0
3684,11577,7.2,65.0
3685,77987,5.6,862.0
3686,40185,4.8,4.0
3687,68202,4.6,8.0
3688,8981,7.0,46.0
3689,10914,1.0,1.0
3690,50848,7.3,93.0
3691,166624,5.6,6.0
3692,10822,5.7,60.0
3693,10844,5.9,18.0
3694,9336,6.5,602.0
3695,5689,5.8,408.0
3696,712,6.6,632.0
3697,13342,7.0,322.0
3698,10339,6.9,89.0
3699,1429,7.2,629.0
3700,9303,6.9,198.0
3701,641,7.9,2443.0
3702,27686,6.2,19.0
3703,65749,6.8,6.0
3704,6106,7.0,71.0
3705,252680,5.5,121.0
3706,141,7.7,3452.0
3707,66607,6.1,18.0
3708,17139,7.7,25.0
3709,12079,6.6,132.0
3710,39800,6.3,30.0
3711,4550,7.4,356.0
3712,62116,6.2,13.0
3713,9991,6.0,157.0
3714,13807,7.0,46.0
3715,68818,6.6,73.0
3716,12093,7.7,139.0
3717,36419,5.4,251.0
3718,281730,5.3,2.0
3719,510,8.2,2919.0
3720,362105,6.9,35.0
3721,10970,6.7,78.0
3722,375290,7.3,57.0
3723,17663,8.2,68.0
3724,270938,5.5,71.0
3725,116613,5.7,109.0
3726,11826,7.0,217.0
3727,29920,6.5,63.0
3728,1088,7.1,111.0
3729,26379,6.6,19.0
3730,34069,5.9,140.0
3731,10947,6.1,1000.0
3732,47452,6.9,11.0
3733,3040,6.3,210.0
3734,11386,6.9,176.0
3735,10246,6.1,183.0
3736,29426,4.6,116.0
3737,10331,7.5,580.0
3738,153,7.3,1895.0
3739,703,7.8,1010.0
3740,27191,6.6,50.0
3741,1365,6.5,250.0
3742,287424,5.2,593.0
3743,451,7.1,360.0
3744,165864,4.8,67.0
3745,987,6.9,68.0
3746,241251,4.1,1022.0
3747,40494,6.4,22.0
3748,39781,6.5,506.0
3749,8337,7.1,550.0
3750,5925,7.8,717.0
3751,8357,5.8,34.0
3752,146203,4.4,203.0
3753,85350,7.5,1971.0
3754,512,6.4,420.0
3755,13408,5.3,26.0
3756,47816,5.9,15.0
3757,10744,6.7,89.0
3758,11536,6.8,72.0
3759,9782,5.5,57.0
3760,18713,4.8,10.0
3761,6537,7.1,633.0
3762,184345,5.4,346.0
3763,1809,6.3,168.0
3764,2370,6.1,77.0
3765,9809,5.5,69.0
3766,5,6.5,530.0
3767,11013,6.7,376.0
3768,19153,3.3,8.0
3769,10132,6.7,46.0
3770,16448,7.3,63.0
3771,15122,5.4,11.0
3772,8141,6.2,80.0
3773,1546,6.1,67.0
3774,48572,5.9,316.0
3775,14517,6.6,102.0
3776,89708,8.0,167.0
3777,27551,5.1,8.0
3778,64678,6.5,415.0
3779,309503,5.5,58.0
3780,14293,6.5,25.0
3781,15059,5.2,9.0
3782,103328,6.9,228.0
3783,157847,6.5,338.0
3784,25719,7.0,23.0
3785,48309,6.7,27.0
3786,27723,6.0,26.0
3787,20468,5.8,6.0
3788,242575,8.1,18.0
3789,44945,6.6,307.0
3790,29122,6.0,1.0
3791,125123,4.5,2.0
3792,111190,6.1,291.0
3793,133575,4.2,5.0
3794,54580,7.1,36.0
3795,52015,6.2,285.0
3796,34941,6.7,7.0
3797,227975,6.4,31.0
3798,60422,6.2,37.0
3799,81390,6.2,157.0
3800,10981,5.8,38.0
3801,225235,7.3,23.0
3802,14902,7.1,20.0
3803,121676,5.2,13.0
3804,22301,6.1,19.0
3805,20065,5.7,9.0
3806,257087,4.5,118.0
3807,46420,6.6,207.0
3808,114635,4.1,8.0
3809,158150,5.2,20.0
3810,251979,4.4,21.0
3811,874,7.5,89.0
3812,10774,7.7,381.0
3813,770,7.7,970.0
3814,266102,6.5,18.0
3815,29715,6.2,38.0
3816,25209,7.3,22.0
3817,37495,7.0,423.0
3818,29262,6.7,9.0
3819,34769,6.5,195.0
3820,35032,6.6,17.0
3821,5178,6.0,21.0
3822,8618,6.6,66.0
3823,3116,7.4,299.0
3824,9427,6.8,363.0
3825,813,7.1,1074.0
3826,352978,5.3,11.0
3827,10634,7.0,503.0
3828,9516,7.2,173.0
3829,16288,5.9,129.0
3830,23330,6.9,47.0
3831,18900,7.4,82.0
3832,27029,7.4,46.0
3833,26268,6.2,35.0
3834,573,7.1,158.0
3835,310131,6.3,1434.0
3836,40505,5.4,8.0
3837,11363,5.7,70.0
3838,3033,6.8,81.0
3839,25376,7.8,626.0
3840,22007,4.8,36.0
3841,765,7.6,742.0
3842,10615,5.4,43.0
3843,205321,3.8,476.0
3844,89540,5.4,4.0
3845,46146,6.7,583.0
3846,38007,5.8,9.0
3847,14256,6.7,28.0
3848,540,5.6,90.0
3849,370464,2.9,7.0
3850,20055,5.2,10.0
3851,224569,2.0,1.0
3852,395766,0.0,
3853,39303,4.6,10.0
3854,142061,7.9,419.0
3855,370662,0.0,
3856,252360,3.3,19.0
3857,256740,5.3,37.0
3858,299145,5.0,11.0
3859,241766,3.6,6.0
3860,12535,6.5,84.0
3861,1667,6.9,358.0
3862,50839,6.7,524.0
3863,86549,6.2,15.0
3864,13973,6.0,127.0
3865,244786,8.3,4254.0
3866,598,8.1,1814.0
3867,11129,6.8,97.0
3868,75861,6.8,47.0
3869,13551,6.4,66.0
3870,103663,7.9,927.0
3871,850,7.4,344.0
3872,12586,6.7,37.0
3873,11564,6.2,66.0
3874,301748,4.1,9.0
3875,108346,8.0,1.0
3876,8841,6.8,174.0
3877,805,7.5,863.0
3878,11697,7.4,265.0
3879,22051,6.9,150.0
3880,436,6.9,101.0
3881,55347,6.8,347.0
3882,10070,6.1,160.0
3883,8469,7.0,418.0
3884,658,7.2,987.0
3885,125490,5.7,112.0
3886,1585,8.0,1076.0
3887,627,7.8,2655.0
3888,23618,6.3,15.0
3889,41436,5.7,722.0
3890,10162,7.4,54.0
3891,1430,7.3,453.0
3892,259943,6.9,49.0
3893,10014,5.7,361.0
3894,11257,6.9,156.0
3895,158015,6.0,2428.0
3896,82507,6.7,1573.0
3897,20337,5.0,1.0
3898,261,7.6,165.0
3899,1685,6.2,361.0
3900,20737,5.3,106.0
3901,10991,5.9,137.0
3902,10225,5.7,216.0
3903,826,7.7,542.0
3904,34086,4.7,25.0
3905,5854,6.7,86.0
3906,284,8.1,483.0
3907,10285,4.2,193.0
3908,5780,6.4,120.0
3909,292,6.4,28.0
3910,223485,6.6,367.0
3911,29463,7.0,11.0
3912,18065,5.3,36.0
3913,22013,7.3,41.0
3914,821,7.6,155.0
3915,53862,4.5,4.0
3916,3089,7.3,82.0
3917,30139,3.7,10.0
3918,132344,7.4,568.0
3919,15582,3.8,46.0
3920,15158,6.3,94.0
3921,44634,5.0,3.0
3922,30309,5.8,19.0
3923,7509,6.8,34.0
3924,10557,6.5,59.0
3925,23531,3.1,11.0
3926,28005,5.7,35.0
3927,40247,6.0,57.0
3928,252,7.4,798.0
3929,24126,5.2,38.0
3930,13982,5.4,39.0
3931,16642,7.6,234.0
3932,17734,6.4,25.0
3933,18892,5.9,90.0
3934,549,6.6,94.0
3935,121986,7.2,345.0
3936,868,6.9,94.0
3937,10683,7.4,194.0
3938,17995,6.1,4.0
3939,246403,5.1,366.0
3940,670,8.0,1945.0
3941,35691,6.5,37.0
3942,49010,5.7,211.0
3943,317930,5.2,17.0
3944,11229,6.5,95.0
3945,22488,5.8,12.0
3946,24469,6.9,250.0
3947,82533,5.6,67.0
3948,50942,4.0,21.0
3949,84174,5.3,444.0
3950,34099,3.7,3.0
3951,79940,5.2,34.0
3952,342,6.7,59.0
3953,281230,6.3,2.0
3954,38033,3.9,37.0
3955,100975,5.8,5.0
3956,38541,5.7,197.0
3957,39563,6.1,15.0
3958,234212,4.9,148.0
3959,27404,3.0,5.0
3960,170480,0.0,
3961,71866,5.4,32.0
3962,192210,5.2,18.0
3963,180296,5.3,171.0
3964,157058,2.9,28.0
3965,70006,5.8,136.0
3966,26039,7.1,95.0
3967,79587,0.0,
3968,176077,4.8,14.0
3969,260947,4.6,16.0
3970,342502,2.8,10.0
3971,191229,6.0,1.0
3972,43213,6.1,5.0
3973,44594,6.3,22.0
3974,666,7.6,126.0
3975,248,7.3,25.0
3976,325173,4.9,54.0
3977,55831,6.8,3.0
3978,351043,4.1,52.0
3979,43942,6.6,36.0
3980,10226,6.6,271.0
3981,66942,6.1,34.0
3982,356483,4.3,12.0
3983,10476,6.9,99.0
3984,239,8.0,808.0
3985,10281,5.3,192.0
3986,630,7.4,1642.0
3987,3034,7.7,854.0
3988,13025,5.4,190.0
3989,21461,7.6,44.0
3990,55306,6.5,19.0
3991,17264,7.0,59.0
3992,346081,9.5,2.0
3993,16016,4.9,10.0
3994,15875,6.0,30.0
3995,5900,7.0,3.0
3996,43306,6.0,8.0
3997,11072,7.2,609.0
3998,9730,5.9,237.0
3999,209274,7.1,260.0
4000,26371,7.1,61.0
4001,14137,5.3,22.0
4002,291,7.6,23.0
4003,14139,7.0,308.0
4004,33106,7.4,13.0
4005,8875,5.2,38.0
4006,872,7.8,727.0
4007,72914,7.1,47.0
4008,139038,5.4,516.0
4009,126509,4.6,19.0
4010,9591,6.8,225.0
4011,10676,5.0,229.0
4012,1687,6.3,264.0
4013,24748,7.5,66.0
4014,181330,7.1,95.0
4015,468,7.1,212.0
4016,401,7.1,618.0
4017,76,7.7,959.0
4018,50538,6.9,8.0
4019,25636,6.7,22.0
4020,19316,6.8,32.0
4021,21074,5.2,15.0
4022,84329,6.8,450.0
4023,20,7.2,77.0
4024,157386,6.8,1048.0
4025,13007,7.2,197.0
4026,13518,7.0,3.0
4027,116584,7.0,1.0
4028,46849,7.1,7.0
